text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
#Cowardice of #Republicans https://t.co/sk6NN75Bua,FALSE,0,NA,2020-11-20T01:14:06Z,FALSE,NA,1329593828735594498,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TiknisArts,0,FALSE,FALSE,NA,NA
@CalebJHull @ATT But #Republicans cant say “sexual orientation is a choice” without being chastised. The world is fu€ked.,FALSE,0,BiPartiArti,2020-11-20T01:13:35Z,FALSE,1329592900271927297,1329593701723754498,1217328765631594496,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BiPartiArti,0,FALSE,FALSE,NA,NA
RT @StCyrlyMe2: Disgusting is #Republicans who have always cheated but at least they used 2 try and hide &amp; cover it up Their now so despera…,FALSE,0,NA,2020-11-20T01:13:25Z,FALSE,NA,1329593659063365632,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",msonemic,4,TRUE,FALSE,NA,NA
"RT @LeslieMarshall: I want every #Democrat in every state in 2022 to remember what the #gop &amp; #Republicans tried to do to our country, elec…",FALSE,0,NA,2020-11-20T01:13:09Z,FALSE,NA,1329593590956244992,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RozLenormand,268,TRUE,FALSE,NA,NA
RT @SnowWhiteQween1: @stefanadler @NikkiHaley #Republicans aren’t good for 🇺🇸 America ‼️ https://t.co/So1gxdlRsS,FALSE,0,NA,2020-11-20T01:12:37Z,FALSE,NA,1329593456373555200,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Techie_Nurse,1,TRUE,FALSE,NA,NA
RT @ScottGottstein: #maga #kag #conservative #republicans #liberalhypocrisy https://t.co/0ZdAydYE4e,FALSE,0,NA,2020-11-20T01:12:36Z,FALSE,NA,1329593453731340293,NA,"<a href=""http://www.libertylol.com"" rel=""nofollow"">retweet LiberalHypocrisy</a>",newliberallogic,1,TRUE,FALSE,NA,NA
"RT @LeslieMarshall: I want every #Democrat in every state in 2022 to remember what the #gop &amp; #Republicans tried to do to our country, elec…",FALSE,0,NA,2020-11-20T01:12:28Z,FALSE,NA,1329593421334532096,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sportingjim,268,TRUE,FALSE,NA,NA
"@thehill Vomit

The corruption and idiocy of #Trumpism continues to ravage the ignorant feeble minded into a cesspo… https://t.co/U7kPnxC0C1",FALSE,0,thehill,2020-11-20T01:12:24Z,TRUE,1329535435626983435,1329593402791518216,1917731,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",gaysruleforever,0,FALSE,FALSE,NA,NA
"RT @LeslieMarshall: I want every #Democrat in every state in 2022 to remember what the #gop &amp; #Republicans tried to do to our country, elec…",FALSE,0,NA,2020-11-20T01:11:41Z,FALSE,NA,1329593222809653250,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JOJOGOGO,268,TRUE,FALSE,NA,NA
"RT @confunctionist: Georgia confirms Biden won.

#Republicans, stop doing Putin's work by undermining US elections. https://t.co/Xn4GZNe4wC",FALSE,0,NA,2020-11-20T01:11:18Z,FALSE,NA,1329593126198120450,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",GlobalTelstar,8,TRUE,FALSE,NA,NA
"RT @mog7546: #MoscowMitch tells GOP senators to 'be careful' about virus after another tests positive

He is afraid #Republicans won't get…",FALSE,0,NA,2020-11-20T01:10:46Z,FALSE,NA,1329592991963615237,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NeilWar30077505,34,TRUE,FALSE,NA,NA
The next time  #Republicans says they are against immigration  because immigrants won't assimilate and follow our c… https://t.co/jC06waeJNr,FALSE,0,NA,2020-11-20T01:10:28Z,TRUE,NA,1329592917481168903,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",truthteller49,0,FALSE,FALSE,NA,NA
"Suck on this, #Trump #Republicans #MikePence @realDonaldTrump 

https://t.co/dtnORJhf0K",FALSE,0,NA,2020-11-20T01:10:15Z,FALSE,NA,1329592859914248194,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",theckit,0,FALSE,FALSE,NA,NA
Giuliani &amp; Trump seem to have forgotten the conspiracy was to get every to vote for Joe Biden &amp; More Millions voted… https://t.co/GcxHv6hMxI,FALSE,0,NA,2020-11-20T01:10:06Z,TRUE,NA,1329592824757690373,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",PCadfael,0,FALSE,FALSE,NA,NA
#maga #kag #conservative #republicans #liberalhypocrisy https://t.co/0ZdAydYE4e,FALSE,0,NA,2020-11-20T01:10:03Z,FALSE,NA,1329592810497044481,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",ScottGottstein,1,FALSE,FALSE,NA,NA
"RT @LeslieMarshall: I want every #Democrat in every state in 2022 to remember what the #gop &amp; #Republicans tried to do to our country, elec…",FALSE,0,NA,2020-11-20T01:09:32Z,FALSE,NA,1329592680515477504,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Crazy4Cactus,268,TRUE,FALSE,NA,NA
"RT @LeslieMarshall: I want every #Democrat in every state in 2022 to remember what the #gop &amp; #Republicans tried to do to our country, elec…",FALSE,0,NA,2020-11-20T01:09:15Z,FALSE,NA,1329592610210648065,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rumacheli,268,TRUE,FALSE,NA,NA
RT @OPruntyPoetess: @ReverendWarnock @KLoeffler Dear #Georgia America needs YOU - we must pull together and defeat the #Republicans in the…,FALSE,0,NA,2020-11-20T01:09:12Z,FALSE,NA,1329592595610292229,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MikeVermillio10,10,TRUE,FALSE,NA,NA
RT @noybsk2017: @maggieNYT @neal_katyal IF our elections were left unprotected - that would be on the Trump &amp; administration / #Republicans…,FALSE,0,NA,2020-11-20T01:09:11Z,FALSE,NA,1329592593034801152,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",HRHlaw1,0,TRUE,FALSE,NA,NA
"RT @LeslieMarshall: I want every #Democrat in every state in 2022 to remember what the #gop &amp; #Republicans tried to do to our country, elec…",FALSE,0,NA,2020-11-20T01:08:51Z,FALSE,NA,1329592507513020416,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Higgins4State,268,TRUE,FALSE,NA,NA
"RT @LeslieMarshall: I want every #Democrat in every state in 2022 to remember what the #gop &amp; #Republicans tried to do to our country, elec…",FALSE,0,NA,2020-11-20T01:08:29Z,FALSE,NA,1329592415271878658,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jweedston,268,TRUE,FALSE,NA,NA
"RT @LeslieMarshall: I want every #Democrat in every state in 2022 to remember what the #gop &amp; #Republicans tried to do to our country, elec…",FALSE,0,NA,2020-11-20T01:08:25Z,FALSE,NA,1329592401665601538,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GeneZog,268,TRUE,FALSE,NA,NA
"Let us see more #Republicans defend our #Democracy, which is under assault. Trump's rhetoric has caused death threa… https://t.co/WQjZwoUPlN",FALSE,1,NA,2020-11-20T01:08:22Z,TRUE,NA,1329592385576316928,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",dmdriesen,0,FALSE,FALSE,NA,NA
"#Republicans They don't care about the people they serve, maybe that's why we don't like you. https://t.co/wdcdFgbJAt",FALSE,1,NA,2020-11-20T01:08:20Z,FALSE,NA,1329592381000339458,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",cohaylo,0,FALSE,FALSE,NA,NA
"187,000 new #COVID19 cases with over 2,000 new deaths. 

Today November 19, 2020

#COVID__19 is literally killing u… https://t.co/bK6y2q4e1H",FALSE,0,NA,2020-11-20T01:08:12Z,TRUE,NA,1329592344509865986,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MrM_1970,0,FALSE,FALSE,NA,NA
Republican leadership is LITERALLY trying 2 claim the election is now rigged by Venezuelan money! No more fraud cla… https://t.co/w0OEgXvqm4,FALSE,0,NA,2020-11-20T01:07:56Z,TRUE,NA,1329592278508179456,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",funnywino,0,FALSE,FALSE,NA,NA
"RT @confunctionist: Georgia confirms Biden won.

#Republicans, stop doing Putin's work by undermining US elections. https://t.co/Xn4GZNe4wC",FALSE,0,NA,2020-11-20T01:07:21Z,FALSE,NA,1329592130889768969,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Lori74458665,8,TRUE,FALSE,NA,NA
"#GOP coup attempt. #Republicans are all complicit. Can't win so they rob, cheat and steal. Who do you think invente… https://t.co/KywL8jqx6R",FALSE,0,NA,2020-11-20T01:07:17Z,TRUE,NA,1329592115249041409,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",BrainGuzzle,0,FALSE,FALSE,NA,NA
@KamalaHarris Except we need #Republicans and #WhiteSupremacists to leave this place so that we can live peacefully. #NoMoteHate #Harris2024,FALSE,0,KamalaHarris,2020-11-20T01:07:10Z,FALSE,1329586540478160896,1329592085339508736,30354991,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AbcdeSkywalker,0,FALSE,FALSE,NA,NA
Hee Hee.. oh @andersoncooper 🥃 “Your question is flawed if it asks for evidence “😂😄🥃🥃🥃🥃 #cnn #msnbc #foxnews… https://t.co/NlvIWvT2bp,FALSE,0,NA,2020-11-20T01:06:59Z,TRUE,NA,1329592039802081280,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LethimTakeFifth,0,FALSE,FALSE,NA,NA
@daniela1029 @jimcramer Hey #Racist you can tell by the fact no legitimate #Republicans are ever standing behind hi… https://t.co/siBFoOB3wO,FALSE,0,daniela1029,2020-11-20T01:06:47Z,TRUE,1329556129316298752,1329591990800015361,67694579,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",83Emaz,0,FALSE,FALSE,NA,NA
"RT @LeslieMarshall: I want every #Democrat in every state in 2022 to remember what the #gop &amp; #Republicans tried to do to our country, elec…",FALSE,0,NA,2020-11-20T01:06:38Z,FALSE,NA,1329591952745095169,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",gitana871,268,TRUE,FALSE,NA,NA
"RT @thesolo_HelenV: @MSignorile Trump inspired and incited this, yes, but the #Republicans have full responsibility in this and all that Tr…",FALSE,0,NA,2020-11-20T01:06:35Z,FALSE,NA,1329591939293995009,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",coltsmatt,3,TRUE,FALSE,NA,NA
#Republicans https://t.co/L8bmNfHmJv,FALSE,0,NA,2020-11-20T01:06:08Z,FALSE,NA,1329591826496548865,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",robotsmakesushi,0,FALSE,FALSE,NA,NA
"RT @confunctionist: Georgia confirms Biden won.

#Republicans, stop doing Putin's work by undermining US elections. https://t.co/Xn4GZNe4wC",FALSE,0,NA,2020-11-20T01:06:05Z,FALSE,NA,1329591814723162114,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",catrianna111,8,TRUE,FALSE,NA,NA
#Democrats did what they needed to do in Texas: increase their turnout dramatically. But #Republicans did even bett… https://t.co/17Sb7sze5c,FALSE,0,NA,2020-11-20T01:05:47Z,TRUE,NA,1329591738713911301,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CISOmd,0,FALSE,FALSE,NA,NA
@Jim_Jordan B/C #Republicans deny 2016. Still,FALSE,0,Jim_Jordan,2020-11-20T01:04:48Z,FALSE,1329496996470808578,1329591491828789248,18166778,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jlopiccoloesq,0,FALSE,FALSE,NA,NA
"#Republicans #meeting #WhiteHouse  

Top GOP state lawmakers set to visit White House amid election fight… https://t.co/yRM4O8mVQA",FALSE,0,NA,2020-11-20T01:04:46Z,TRUE,NA,1329591479975645184,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Abrazos4u,0,FALSE,FALSE,NA,NA
"RT @LeslieMarshall: I want every #Democrat in every state in 2022 to remember what the #gop &amp; #Republicans tried to do to our country, elec…",FALSE,0,NA,2020-11-20T01:03:57Z,FALSE,NA,1329591274266107906,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kimelyrn,268,TRUE,FALSE,NA,NA
"RT @LeslieMarshall: I want every #Democrat in every state in 2022 to remember what the #gop &amp; #Republicans tried to do to our country, elec…",FALSE,0,NA,2020-11-20T01:03:41Z,FALSE,NA,1329591210290401282,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NMnyE,268,TRUE,FALSE,NA,NA
"RT @LeslieMarshall: I want every #Democrat in every state in 2022 to remember what the #gop &amp; #Republicans tried to do to our country, elec…",FALSE,0,NA,2020-11-20T01:03:25Z,FALSE,NA,1329591143487574017,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",SauerElaine,268,TRUE,FALSE,NA,NA
Trump is broadening his push to overturn the election outcome and threatening #Republicans who challenge his refusa… https://t.co/HFKEy77ZAF,FALSE,0,NA,2020-11-20T01:03:21Z,TRUE,NA,1329591123744997376,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Pennyd,0,FALSE,FALSE,NA,NA
"RT @LeslieMarshall: I want every #Democrat in every state in 2022 to remember what the #gop &amp; #Republicans tried to do to our country, elec…",FALSE,0,NA,2020-11-20T01:03:08Z,FALSE,NA,1329591070905171968,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",cirezmind,268,TRUE,FALSE,NA,NA
"RT @LeslieMarshall: I want every #Democrat in every state in 2022 to remember what the #gop &amp; #Republicans tried to do to our country, elec…",FALSE,0,NA,2020-11-20T01:03:06Z,FALSE,NA,1329591063154221061,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",trixeyfairfield,268,TRUE,FALSE,NA,NA
".@GOP I admire your youth vote outreach, and cosplay is a valid approach. But do you really think @RudyGiuliani pre… https://t.co/Oc9A9uzv3J",FALSE,0,NA,2020-11-20T01:03:01Z,TRUE,NA,1329591042656518144,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",foonhammer,0,FALSE,FALSE,NA,NA
"RT @LeslieMarshall: I want every #Democrat in every state in 2022 to remember what the #gop &amp; #Republicans tried to do to our country, elec…",FALSE,0,NA,2020-11-20T01:02:00Z,FALSE,NA,1329590785768124418,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",HorsinDogs,268,TRUE,FALSE,NA,NA
"Georgia confirms Biden won.

#Republicans, stop doing Putin's work by undermining US elections. https://t.co/Xn4GZNe4wC",FALSE,36,NA,2020-11-20T01:01:45Z,FALSE,NA,1329590723826642946,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",confunctionist,8,FALSE,FALSE,NA,NA
"RT @LeslieMarshall: I want every #Democrat in every state in 2022 to remember what the #gop &amp; #Republicans tried to do to our country, elec…",FALSE,0,NA,2020-11-20T01:01:21Z,FALSE,NA,1329590620336189441,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",liberalgoddess,268,TRUE,FALSE,NA,NA
"RT @LeslieMarshall: I want every #Democrat in every state in 2022 to remember what the #gop &amp; #Republicans tried to do to our country, elec…",FALSE,0,NA,2020-11-20T01:01:10Z,FALSE,NA,1329590577768378368,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",vdm68,268,TRUE,FALSE,NA,NA
"RT @LeslieMarshall: I want every #Democrat in every state in 2022 to remember what the #gop &amp; #Republicans tried to do to our country, elec…",FALSE,0,NA,2020-11-20T01:01:06Z,FALSE,NA,1329590560475197442,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",VeryEasily,268,TRUE,FALSE,NA,NA
"I keep thinking if #Republicans argue Donald Trump lost because of massive fraud, are they admitting they committed… https://t.co/wfqZBYPjRl",FALSE,1,NA,2020-11-20T01:01:00Z,TRUE,NA,1329590532952236032,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",whatever_sauce,0,FALSE,FALSE,NA,NA
RT @steven_pifer: Wish more #Republicans were like Georgia Secretary of State Raffensperger: prepared to accept election outcome even if hi…,FALSE,0,NA,2020-11-20T01:00:44Z,FALSE,NA,1329590467760164867,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RitaVMaldonado2,1,TRUE,FALSE,NA,NA
Let’s stand up against these coastal elites who don’t practice what they preach. #Heartland @GOP #Republicans… https://t.co/TVGDZD92Z6,FALSE,0,NA,2020-11-20T01:00:37Z,TRUE,NA,1329590438446108674,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Pc94Strik,0,FALSE,FALSE,NA,NA
@marcorubio The media is a red herring @marcorubio . It's the MAJORITY of #Americans who believe in the democratic… https://t.co/Otn7hjbjGU,FALSE,0,marcorubio,2020-11-20T00:59:55Z,TRUE,1329410853435797505,1329590263057006592,15745368,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",peerless_green,0,FALSE,FALSE,NA,NA
RT @AMade910: When did this country become the United Democratic States of America? Asking for a friend! #America #Republicans #AmericaFirs…,FALSE,0,NA,2020-11-20T00:59:43Z,FALSE,NA,1329590211421069312,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AMade910,3,TRUE,FALSE,NA,NA
Georgia is like that put in glass only to break in case side piece that decided to step out and get theirs.… https://t.co/rprGcTLa1J,FALSE,0,NA,2020-11-20T00:59:43Z,TRUE,NA,1329590209818861568,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sasquatchcabbie,0,FALSE,FALSE,NA,NA
When did this country become the United Democratic States of America? Asking for a friend! #America #Republicans… https://t.co/JTKG1ppwoh,FALSE,2,NA,2020-11-20T00:59:37Z,TRUE,NA,1329590185059880960,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AMade910,3,FALSE,FALSE,NA,NA
Wish more #Republicans were like Georgia Secretary of State Raffensperger: prepared to accept election outcome even… https://t.co/wqOX1K3mBn,FALSE,9,NA,2020-11-20T00:59:17Z,TRUE,NA,1329590102046085120,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",steven_pifer,1,FALSE,FALSE,NA,NA
"@bcl22885 @Megawatts55 #Republicans are afraid of #Trump's personality #cult, the #deplorables.",FALSE,1,bcl22885,2020-11-20T00:59:04Z,FALSE,1329589608930287617,1329590046169698304,1267098307702243328,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RealNoraC,0,FALSE,FALSE,NA,NA
